CustomerKey,FirstName,LastName,FullName,Gender,ShortPhoneNumn,DateFirstPurchase,CustomerCity
13119,Jaclyn,Guo,Jaclyn Guo,Female,115,6/11/2012,Caloundra
13120,Levi,Weber,Levi Weber,Male,181,2/13/2013,Lavender Bay
13121,Latasha,Jimenez,Latasha Jimenez,Female,118,4/6/2013,Melton
13122,Catherine,Cox,Catherine Cox,Female,179,6/12/2012,Bendigo
13123,Kelli,Raji,Kelli Raji,Female,117,6/14/2012,Coffs Harbour
13124,Marco,Vance,Marco Vance,Male,163,10/30/2013,Hawthorne
13125,Alejandro,Hu,Alejandro Hu,Male,196,5/19/2013,Melbourne
13126,Lydia,Suri,Lydia Suri,Female,114,6/7/2012,Melton
13127,Shane,Fernandez,Shane Fernandez,Male,136,6/19/2013,Melton
13128,Colleen,West,Colleen West,Female,119,6/29/2012,Springwood
13129,Joy,Ramos,Joy Ramos,Female,176,6/18/2012,Sunbury
13130,Dalton,Miller,Dalton Miller,Male,152,6/25/2012,Bendigo
13131,Briana,Diaz,Briana Diaz,Female,160,6/23/2012,Melton
13132,Casey,Vazquez,Casey Vazquez,Male,180,6/8/2012,Sydney
13133,Devon,Kennedy,Devon Kennedy,Male,153,6/14/2012,North Sydney
13134,Sara,Morgan,Sara Morgan,Female,199,6/17/2012,Townsville
13135,Johnny,Rai,Johnny Rai,Male,157,6/8/2012,Springwood
13136,Virginia,Martinez,Virginia Martinez,Female,160,6/22/2013,Hawthorne
13137,Jacqueline,Simmons,Jacqueline Simmons,Female,154,3/26/2013,Melton
13138,Teresa,Alonso,Teresa Alonso,Female,114,2/2/2013,South Melbourne
13139,Carmen,Perez,Carmen Perez,Female,195,6/9/2012,Lane Cove
13140,Jamie,Zhu,Jamie Zhu,Female,115,7/23/2013,Findon
13141,Walter,Hernandez,Walter Hernandez,Male,130,10/15/2013,Silverwater
13142,Xavier,Moore,Xavier Moore,Male,131,12/31/2011,Novato
13143,Hannah,Jackson,Hannah Jackson,Female,181,8/2/2013,Langford
13144,Destiny,Stewart,Destiny Stewart,Female,116,3/6/2013,Royal Oak
13145,Gilbert,Xu,Gilbert Xu,Male,118,11/4/2013,Cheektowaga
13146,Gabriella,Ramirez,Gabriella Ramirez,Female,170,5/18/2013,Beaverton
13147,Cedric,Lin,Cedric Lin,Male,147,6/6/2013,Burbank
13148,Tyler,Anderson,Tyler Anderson,Male,164,3/18/2013,Westminster
13149,Linda,Ferrier,Linda Ferrier,Female,153,4/7/2013,Gold Coast
13150,Lacey,Yang,Lacey Yang,Female,110,7/2/2013,North Ryde
13151,Ethan,Moore,Ethan Moore,Male,113,12/4/2013,Long Beach
13152,Gabrielle,Butler,Gabrielle Butler,Female,115,1/14/2012,Oakland
13153,Jack,Hill,Jack Hill,Male,139,2/12/2013,Burien
13154,Aaron,Lal,Aaron Lal,Male,159,11/5/2013,Edmonds
13155,Jay,Gutierrez,Jay Gutierrez,Male,162,3/13/2013,South Melbourne
13156,Bradley,Lal,Bradley Lal,Male,124,6/18/2012,Caloundra
13157,Heidi,Gonzalez,Heidi Gonzalez,Female,144,8/30/2013,Findon
13158,Casey,Xu,Casey Xu,Female,119,2/5/2013,Springwood
13159,Roberto,Ramos,Roberto Ramos,Male,121,7/27/2013,Sunbury
13160,Willie,Xu,Willie Xu,Male,110,6/24/2012,Warrnambool
13161,Jose,Moore,Jose Moore,Male,167,1/9/2012,Corvallis
13162,Nina,Nath,Nina Nath,Female,125,7/16/2013,Concord
13163,Noah,Lopez,Noah Lopez,Male,189,5/30/2013,Daly City
13164,Olivia,Ward,Olivia Ward,Female,173,6/30/2013,Downey
13165,Wyatt,Walker,Wyatt Walker,Male,134,1/14/2012,Lakewood
13166,Kyle,Chen,Kyle Chen,Male,117,3/22/2013,National City
13167,Mario,Tang,Mario Tang,Male,165,11/6/2013,Concord
13168,Hannah,Price,Hannah Price,Female,114,9/26/2013,Santa Monica
13169,Caleb,Griffin,Caleb Griffin,Male,112,6/5/2013,Milwaukie
13170,Sebastian,Reed,Sebastian Reed,Male,140,3/28/2013,Beverly Hills
13171,Catherine,Torres,Catherine Torres,Female,184,1/30/2013,National City
13172,Isabella,Cook,Isabella Cook,Female,151,10/6/2013,Lynnwood
13173,Dalton,Brooks,Dalton Brooks,Male,166,1/9/2012,Corvallis
13174,Gabriella,Morris,Gabriella Morris,Female,126,1/17/2012,Lake Oswego
13175,Noah,Smith,Noah Smith,Male,130,6/25/2013,N. Vancouver
13176,Kurt,Chander,Kurt Chander,Male,147,1/28/2012,Berkeley
13177,Taylor,Rogers,Taylor Rogers,Female,115,1/27/2012,Milwaukie
13178,Megan,Gray,Megan Gray,Female,144,1/10/2012,Woodburn
13179,Adrian,Sanchez,Adrian Sanchez,Male,144,4/15/2013,Sooke
13180,Leslie,Sanz,Leslie Sanz,Female,119,5/14/2013,Burien
13181,Brian,Morgan,Brian Morgan,Male,143,3/17/2013,Imperial Beach
13182,Jeremy,Bennett,Jeremy Bennett,Male,126,9/22/2013,Olympia
13183,Christian,Jenkins,Christian Jenkins,Male,188,3/12/2013,Spokane
13184,Miguel,Perez,Miguel Perez,Male,118,10/17/2013,Lebanon
13185,William,Lee,William Lee,Male,119,3/17/2013,Langley
13186,Marcus,Sanders,Marcus Sanders,Male,177,5/9/2013,Chula Vista
13187,Evan,Wright,Evan Wright,Male,179,4/30/2013,Fremont
13188,Anthony,Davis,Anthony Davis,Male,121,10/12/2013,Puyallup
13189,Gloria,Romero,Gloria Romero,Female,173,1/20/2012,Concord
13190,Jonathan,Diaz,Jonathan Diaz,Male,149,1/10/2012,Burbank
13191,Emma,Rodriguez,Emma Rodriguez,Female,145,8/30/2013,Redwood City
13192,Hunter,Martinez,Hunter Martinez,Male,175,11/9/2013,San Carlos
13193,Kevin,Evans,Kevin Evans,Male,116,7/6/2013,Mill Valley
13194,Kevin,Carter,Kevin Carter,Male,149,9/19/2013,Burlingame
13195,Aaron,Perry,Aaron Perry,Male,143,4/9/2013,San Francisco
13196,Kimberly,Sanders,Kimberly Sanders,Female,191,10/8/2013,Issaquah
13197,Katherine,Smith,Katherine Smith,Female,169,4/7/2013,N. Vancouver
13198,Cindy,Gray,Cindy Gray,Female,150,2/23/2013,Metchosin
13199,Timothy,Stewart,Timothy Stewart,Male,159,1/28/2013,Vancouver
13200,Jessica,Miller,Jessica Miller,Female,180,11/10/2013,San Diego
13201,Nicholas,Davis,Nicholas Davis,Male,130,7/16/2013,Sooke
13202,Natasha,Romero,Natasha Romero,Female,129,1/8/2012,Colma
13203,Bailey,Bell,Bailey Bell,Female,176,1/28/2012,Olympia
13204,Savannah,Parker,Savannah Parker,Female,198,11/4/2013,Imperial Beach
13205,Jerome,Torres,Jerome Torres,Male,145,1/19/2012,Canoga Park
13206,Emily,Flores,Emily Flores,Female,144,2/17/2013,Vancouver
13207,Kenneth,Rai,Kenneth Rai,Male,141,10/6/2013,Chula Vista
13208,Cassidy,Bryant,Cassidy Bryant,Female,187,12/31/2011,Concord
13209,Alexandria,Bailey,Alexandria Bailey,Female,175,8/31/2013,Langford
13210,Ethan,Simmons,Ethan Simmons,Male,142,12/31/2011,Redwood City
13211,James,Jai,James Jai,Male,122,1/19/2014,Beaverton
13212,Logan,Phillips,Logan Phillips,Male,119,1/27/2012,Long Beach
13213,Courtney,King,Courtney King,Female,168,3/8/2013,Walla Walla
13214,Elijah,Adams,Elijah Adams,Male,174,1/11/2012,Seattle
13215,Colleen,Sharma,Colleen Sharma,Female,111,8/12/2013,Carrollton
13216,Mary,Mitchell,Mary Mitchell,Female,115,5/8/2013,Fremont
13217,Julian,Alexander,Julian Alexander,Male,162,9/17/2013,Langford
13218,Melissa,Bryant,Melissa Bryant,Female,116,11/2/2013,Chula Vista
13219,Rafael,Shan,Rafael Shan,Male,174,10/5/2013,Concord
13220,Isabella,Hernandez,Isabella Hernandez,Female,183,12/31/2011,Newport Beach
13221,Madeline,Hall,Madeline Hall,Female,147,1/18/2012,Lincoln Acres
13222,Arturo,Liu,Arturo Liu,Male,135,3/22/2013,Cliffside
13223,Noah,Lee,Noah Lee,Male,123,10/25/2013,Imperial Beach
13224,Amanda,Brooks,Amanda Brooks,Female,113,1/22/2012,Kirkland
13225,Jésus,Suarez,Jésus Suarez,Male,121,1/9/2012,Berkeley
13226,Jenna,Mitchell,Jenna Mitchell,Female,179,1/4/2012,Walla Walla
13227,Alexander,Wilson,Alexander Wilson,Male,177,4/14/2013,Chula Vista
13228,Thomas,Sanchez,Thomas Sanchez,Male,100,7/26/2013,Colma
13229,Dylan,Wang,Dylan Wang,Male,113,7/3/2013,Woodburn
13230,Chloe,Bryant,Chloe Bryant,Female,169,1/14/2012,Olympia
13231,Alexia,Ross,Alexia Ross,Female,118,4/24/2013,Langley
13232,Kaitlyn,Baker,Kaitlyn Baker,Female,126,9/7/2013,Lebanon
13233,Richard,Coleman,Richard Coleman,Male,173,2/19/2012,Marysville
13234,Robert,Lewis,Robert Lewis,Male,115,1/31/2013,Puyallup
13235,Jonathan,Robinson,Jonathan Robinson,Male,125,2/18/2013,Woodburn
13236,Robert,Wang,Robert Wang,Male,146,10/20/2013,Beverly Hills
13237,Devin,Stewart,Devin Stewart,Male,130,2/16/2012,Torrance
13238,John,Williams,John Williams,Male,143,2/6/2012,Torrance
13239,Matthew,Thomas,Matthew Thomas,Male,141,5/24/2013,N. Vancouver
13240,Blake,Foster,Blake Foster,Male,184,8/31/2013,Chula Vista
13241,Natalie,Ward,Natalie Ward,Female,168,9/4/2013,Victoria
13242,Kyle,Yang,Kyle Yang,Male,177,10/9/2013,Los Angeles
13243,Alyssa,Davis,Alyssa Davis,Female,113,2/5/2012,Lake Oswego
13244,Jose,Sharma,Jose Sharma,Male,132,10/10/2013,Puyallup
13245,Angel,Scott,Angel Scott,Male,168,7/7/2013,Salem
13246,Hailey,Perez,Hailey Perez,Female,167,1/29/2012,Long Beach
13247,Zachary,Chen,Zachary Chen,Male,134,2/13/2012,Burbank
13248,Isabella,Martinez,Isabella Martinez,Female,148,1/30/2012,Edmonds
13249,Ryan,Perry,Ryan Perry,Male,136,4/10/2013,Shawnee
13250,Jordan,King,Jordan King,Female,137,2/20/2012,Santa Cruz
13251,Raymond,Malhotra,Raymond Malhotra,Male,116,11/1/2012,Esher-Molesey
13252,Bianca,Lu,Bianca Lu,Female,138,11/10/2012,London
13253,Carly,Xie,Carly Xie,Female,168,11/2/2012,London
13254,Beth,Gomez,Beth Gomez,Female,171,12/11/2012,Milton Keynes
13255,Lance,Blanco,Lance Blanco,Male,187,12/2/2012,Saarbrücken
13256,Abby,Subram,Abby Subram,Female,187,12/13/2012,Essen
13257,Jon,Chander,Jon Chander,Male,170,1/13/2011,Hof
13258,Anne,Dominguez,Anne Dominguez,Female,139,1/5/2011,Kassel
13259,Allen,Garcia,Allen Garcia,Male,142,1/23/2011,Münster
13260,James,Flores,James Flores,Male,147,1/17/2011,Neunkirchen
13261,Lindsey,Andersen,Lindsey Andersen,Female,178,1/8/2011,Paderborn
13262,Jaime,Nara,Jaime Nara,Male,141,3/22/2013,High Wycombe
13263,Kate,Anand,Kate Anand,Female,179,11/13/2011,Roncq
13264,Melanie,Sanchez,Melanie Sanchez,Female,118,1/3/2011,Ingolstadt
13265,Luke,Adams,Luke Adams,Male,111,1/11/2011,Paderborn
13266,Samuel,Wang,Samuel Wang,Male,135,3/20/2013,Long Beach
13267,Matthew,Moore,Matthew Moore,Male,146,4/11/2013,Haney
13268,Katherine,Parker,Katherine Parker,Female,190,2/13/2013,Victoria
13269,Rachel,Martin,Rachel Martin,Female,115,2/12/2012,Lynnwood
13270,Mason,Baker,Mason Baker,Male,199,9/27/2013,Cliffside
13271,Ryan,Anderson,Ryan Anderson,Male,121,9/15/2013,Port Hammond
13272,Jordan,Gonzalez,Jordan Gonzalez,Female,111,10/29/2013,Oregon City
13273,Elizabeth,Lee,Elizabeth Lee,Female,186,2/25/2012,Coronado
13274,Joshua,Lee,Joshua Lee,Male,153,1/31/2012,Ballard
13275,Carlos,Murphy,Carlos Murphy,Male,149,2/10/2013,Everett
13276,Sarah,Johnson,Sarah Johnson,Female,131,12/4/2013,Everett
13277,Nathan,Brown,Nathan Brown,Male,153,2/16/2012,Salem
13278,Jorge,Hu,Jorge Hu,Male,110,2/26/2012,Chula Vista
13279,Rachel,Howard,Rachel Howard,Female,126,2/2/2012,Palo Alto
13280,Bailey,Adams,Bailey Adams,Female,199,2/22/2012,Kirkland
13281,Brent,Li,Brent Li,Male,116,1/10/2014,Burbank
13282,Madison,Price,Madison Price,Female,135,11/27/2013,Burlingame
13283,Dakota,Griffin,Dakota Griffin,Male,141,2/5/2012,Lebanon
13284,Victoria,Butler,Victoria Butler,Female,122,4/3/2013,Langford
13285,Kara,Chavez,Kara Chavez,Female,114,2/6/2013,Cliffside
13286,Hannah,Rodriguez,Hannah Rodriguez,Female,118,2/10/2012,Milwaukie
13287,Brandon,Rodriguez,Brandon Rodriguez,Male,117,2/11/2012,Burbank
13288,Jackson,Lopez,Jackson Lopez,Male,155,2/26/2012,Grossmont
13289,Alexandria,Coleman,Alexandria Coleman,Female,181,7/9/2013,Cliffside
13290,Jordan,Campbell,Jordan Campbell,Male,198,4/21/2013,Sooke
13291,Nina,Xu,Nina Xu,Female,189,5/25/2013,Branson
13292,Paula,Carlson,Paula Carlson,Female,172,2/18/2012,Burien
13293,Barbara,Lu,Barbara Lu,Female,168,7/20/2013,Chula Vista
13294,Cassidy,Hughes,Cassidy Hughes,Female,153,10/6/2013,Edmonds
13295,Jasmine,Jackson,Jasmine Jackson,Female,179,1/23/2014,Portland
13296,Seth,Anderson,Seth Anderson,Male,124,3/27/2013,Beverly Hills
13297,Arthur,Rubio,Arthur Rubio,Male,158,7/26/2013,Chula Vista
13298,Anna,Harris,Anna Harris,Female,115,2/19/2012,Lincoln Acres
13299,Vanessa,Ross,Vanessa Ross,Female,183,2/25/2012,Palo Alto
13300,Timothy,Hernandez,Timothy Hernandez,Male,110,8/30/2013,Redmond
13301,Angela,Stewart,Angela Stewart,Female,145,9/15/2013,Sedro Woolley
13302,Cole,Torres,Cole Torres,Male,186,3/1/2013,Oakland
13303,Jonathan,Martinez,Jonathan Martinez,Male,129,5/3/2013,Oak Bay
13304,Sara,Peterson,Sara Peterson,Female,143,2/26/2012,Tacoma
13305,Oscar,Alexander,Oscar Alexander,Male,112,5/4/2013,Puyallup
13306,Kaitlyn,Cox,Kaitlyn Cox,Female,167,12/16/2013,Santa Monica
13307,Michelle,Stone,Michelle Stone,Female,131,6/4/2013,Downey
13308,Kaitlyn,King,Kaitlyn King,Female,118,4/27/2013,Walla Walla
13309,Angela,Sanders,Angela Sanders,Female,131,4/19/2013,El Cajon
13310,Miguel,Barnes,Miguel Barnes,Male,191,3/13/2013,Puyallup
13311,Isabella,Reed,Isabella Reed,Female,118,12/25/2013,Renton
13312,Natalie,Jenkins,Natalie Jenkins,Female,122,7/22/2013,Chula Vista
13313,Megan,Stone,Megan Stone,Female,123,3/13/2013,Glendale
13314,Jordan,Hernandez,Jordan Hernandez,Male,144,2/16/2012,Grossmont
13315,Lucas,Thomas,Lucas Thomas,Male,160,2/25/2012,Imperial Beach
13316,Angel,Rivera,Angel Rivera,Male,171,2/24/2012,Bellflower
13317,Jeremiah,Long,Jeremiah Long,Male,121,11/23/2013,Los Angeles
13318,Amber,Perez,Amber Perez,Female,166,2/12/2013,Sooke
13319,Charles,Howard,Charles Howard,Male,179,2/2/2012,Marysville
13320,Jasmine,Jones,Jasmine Jones,Female,117,2/26/2013,Grossmont
13321,Arianna,Barnes,Arianna Barnes,Female,119,12/30/2013,Portland
13322,Elizabeth,Patterson,Elizabeth Patterson,Female,192,5/9/2013,Olympia
13323,Adam,Adams,Adam Adams,Male,195,12/13/2013,Newport Beach
13324,Florian,Stiller,Florian Stiller,Female,167,2/7/2012,Santa Monica
13325,Marcus,Wright,Marcus Wright,Male,179,2/4/2012,Burbank
13326,Bob,Fernandez,Bob Fernandez,Male,165,2/4/2012,Beverly Hills
13327,Isabelle,Russell,Isabelle Russell,Female,134,7/20/2013,Bellingham
13328,Albert,Serrano,Albert Serrano,Male,171,4/13/2013,Cliffside
13329,Jake,Wang,Jake Wang,Male,163,2/11/2012,Chula Vista
13330,Maria,Patterson,Maria Patterson,Female,116,4/2/2013,Shawnee
13331,Lauren,Diaz,Lauren Diaz,Female,123,7/12/2013,Imperial Beach
13332,Neil,Alonso,Neil Alonso,Male,144,10/17/2013,Colma
13333,Tara,Chander,Tara Chander,Female,118,9/24/2013,Concord
13334,Melanie,Rivera,Melanie Rivera,Female,125,7/31/2013,Beaverton
13335,Alyssa,Barnes,Alyssa Barnes,Female,120,11/30/2013,Lakewood
13336,Deanna,Gill,Deanna Gill,Female,154,4/8/2013,Colma
13337,Lauren,Cox,Lauren Cox,Female,117,6/6/2013,Sedro Woolley
13338,Jada,Carter,Jada Carter,Female,117,1/26/2014,Santa Cruz
13339,Nicole,Clark,Nicole Clark,Female,118,2/9/2013,Santa Cruz
13340,Natalie,Edwards,Natalie Edwards,Female,122,2/18/2012,Berkeley
13341,Lucas,King,Lucas King,Male,189,2/15/2013,Long Beach
13342,Brandon,Jackson,Brandon Jackson,Male,190,11/7/2013,Coronado
13343,Melanie,Bradley,Melanie Bradley,Female,122,5/6/2013,Westminster
13344,Caitlin,Reed,Caitlin Reed,Female,117,5/2/2013,Puyallup
13345,Dalton,Butler,Dalton Butler,Male,117,5/22/2013,N. Vancouver
13346,Gregory,Chande,Gregory Chande,Male,118,2/18/2012,Beaverton
13347,Rachel,Hall,Rachel Hall,Female,137,6/5/2013,Novato
13348,Noah,Young,Noah Young,Male,123,2/5/2012,Lincoln Acres
13349,Kaitlyn,Gonzalez,Kaitlyn Gonzalez,Female,190,2/13/2013,Newport Beach
13350,Isaac,Sandberg,Isaac Sandberg,Male,137,4/18/2013,Shawnee
13351,Mariah,Cox,Mariah Cox,Female,166,2/19/2012,Issaquah
13352,Joseph,Davis,Joseph Davis,Male,183,6/21/2013,La Jolla
13353,Jordyn,Coleman,Jordyn Coleman,Female,166,2/22/2012,Lynnwood
13354,Eric,Campbell,Eric Campbell,Male,189,2/25/2012,Seattle
13355,Jackson,Jai,Jackson Jai,Male,137,2/12/2012,Puyallup
13356,Stefanie,Prasad,Stefanie Prasad,Female,146,10/16/2013,Bellingham
13357,Blake,Gonzales,Blake Gonzales,Male,146,2/5/2012,El Cajon
13358,Alexandra,Edwards,Alexandra Edwards,Female,193,9/20/2013,Metchosin
13359,Ian,Wood,Ian Wood,Male,141,1/30/2012,Downey
13360,Jada,Cook,Jada Cook,Female,182,2/4/2013,Concord
13361,Cameron,Jai,Cameron Jai,Male,160,2/25/2012,Lake Oswego
13362,Destiny,Morgan,Destiny Morgan,Female,112,2/4/2012,Bellflower
13363,Sydney,Allen,Sydney Allen,Female,126,2/28/2013,Woodburn
13364,Natalie,Anderson,Natalie Anderson,Female,177,5/15/2013,Bellflower
13365,Luke,Shan,Luke Shan,Male,119,9/11/2013,Concord
13366,Austin,Davis,Austin Davis,Male,190,5/26/2013,Westminster
13367,Savannah,Edwards,Savannah Edwards,Female,150,2/27/2012,Lynnwood
13368,Kyle,Henderson,Kyle Henderson,Male,119,10/26/2013,Renton
13369,Mariah,Henderson,Mariah Henderson,Female,151,2/2/2012,Edmonds
13370,Blake,Ross,Blake Ross,Male,154,11/18/2013,Oregon City
13371,Sydney,Gonzales,Sydney Gonzales,Female,120,8/6/2013,Salem
13372,Isaac,Edwards,Isaac Edwards,Male,164,2/4/2013,Yakima
13373,Michelle,Murphy,Michelle Murphy,Female,144,3/31/2013,Beverly Hills
13374,Marco,Martinez,Marco Martinez,Male,120,10/13/2013,Burlingame
13375,Jason,Kumar,Jason Kumar,Male,180,12/3/2013,Colma
13376,Jerry,Rai,Jerry Rai,Male,170,9/26/2013,Concord
13377,Thomas,Hernandez,Thomas Hernandez,Male,122,5/1/2013,Santa Cruz
13378,Alexandra,Bailey,Alexandra Bailey,Female,161,1/31/2012,Woodland Hills
13379,Bailey,Morris,Bailey Morris,Female,180,7/17/2013,Sedro Woolley
13380,Katherine,Scott,Katherine Scott,Female,112,2/1/2012,Bellflower
13381,Vanessa,Jenkins,Vanessa Jenkins,Female,151,7/24/2013,Coronado
13382,Richard,Rogers,Richard Rogers,Male,190,2/12/2012,Santa Monica
13383,Natalie,Wright,Natalie Wright,Female,114,1/31/2012,Beaverton
13384,Mario,Ashe,Mario Ashe,Male,114,2/4/2012,Bremerton
13385,Danielle,Cook,Danielle Cook,Female,112,2/23/2012,Issaquah
13386,Samuel,Patterson,Samuel Patterson,Male,143,10/2/2013,Lebanon
13387,Miranda,Jenkins,Miranda Jenkins,Female,148,11/2/2013,Berkeley
13388,Marshall,Shen,Marshall Shen,Male,132,3/5/2013,Burlingame
13389,Madison,Thomas,Madison Thomas,Female,112,11/30/2013,Lemon Grove
13390,Julia,Collins,Julia Collins,Female,157,12/30/2013,Novato
13391,Brenda,Malhotra,Brenda Malhotra,Female,198,10/2/2013,Burnaby
13392,Hunter,Parker,Hunter Parker,Male,160,11/9/2013,Beaverton
13393,Willie,Kumar,Willie Kumar,Male,116,5/10/2013,Beaverton
13394,Matthew,Clark,Matthew Clark,Male,139,5/12/2013,Beaverton
13395,Gabriel,Li,Gabriel Li,Male,188,7/18/2013,Bellingham
13396,David,Kumar,David Kumar,Male,190,5/29/2013,Olympia
13397,Adam,Mitchell,Adam Mitchell,Male,119,11/12/2013,Redmond
13398,Logan,Ross,Logan Ross,Male,143,11/21/2013,Sedro Woolley
13399,Edward,Young,Edward Young,Male,122,11/8/2013,Grossmont
13400,Julia,Thomas,Julia Thomas,Female,167,2/26/2012,Grossmont
13401,Erin,Bradley,Erin Bradley,Female,178,2/28/2012,Woodland Hills
13402,Gabriel,Turner,Gabriel Turner,Male,118,2/22/2012,El Cajon
13403,Jennifer,Jackson,Jennifer Jackson,Female,139,2/23/2012,Woodburn
13404,Kelvin,Yang,Kelvin Yang,Male,123,12/16/2012,London
13405,Ethan,Bryant,Ethan Bryant,Male,166,11/1/2011,Roubaix
13406,Craig,Jiménez,Craig Jiménez,Male,133,1/28/2011,Münster
13407,Cassandra,Rana,Cassandra Rana,Female,175,12/27/2012,London
13408,Katherine,Gonzales,Katherine Gonzales,Female,189,12/14/2012,Peterborough
13409,Cory,Fernandez,Cory Fernandez,Male,113,10/22/2013,Tremblay-en-France
13410,Jillian,Madan,Jillian Madan,Female,176,6/7/2013,Berlin
13411,Jacquelyn,Blanco,Jacquelyn Blanco,Female,116,12/7/2012,Berks
13412,Rafael,Zhao,Rafael Zhao,Male,146,12/9/2013,Birmingham
13413,Fernando,Phillips,Fernando Phillips,Male,115,10/31/2013,Portland
13414,Miguel,Wilson,Miguel Wilson,Male,111,5/6/2013,Oregon City
13415,Marcus,Rogers,Marcus Rogers,Male,139,5/26/2013,Beverly Hills
13416,Richard,Roberts,Richard Roberts,Male,180,3/10/2013,Fremont
13417,Ian,Cox,Ian Cox,Male,117,5/2/2013,Long Beach
13418,Devin,Cox,Devin Cox,Male,143,5/5/2013,Vancouver
13419,Lauren,Coleman,Lauren Coleman,Female,127,2/10/2012,Bremerton
13420,Jordan,Turner,Jordan Turner,Female,160,2/21/2012,Grossmont
13421,Alyssa,Patterson,Alyssa Patterson,Female,180,4/27/2013,Santa Cruz
13422,Jacqueline,Washington,Jacqueline Washington,Female,111,5/16/2013,Spring Valley
13423,Alex,Peterson,Alex Peterson,Male,124,7/24/2013,Sooke
13424,Jasmine,Thomas,Jasmine Thomas,Female,179,2/2/2012,Corvallis
13425,Jose,Garcia,Jose Garcia,Male,139,2/23/2012,Edmonds
13426,Taylor,Williams,Taylor Williams,Female,132,3/5/2012,Bellflower
13427,Connor,Winston,Connor Winston,Male,183,5/21/2013,Lincoln Acres
13428,Marcus,Ramirez,Marcus Ramirez,Male,144,5/11/2013,Novato
13429,Gabrielle,Washington,Gabrielle Washington,Female,188,3/11/2012,Palo Alto
13430,Edward,Griffin,Edward Griffin,Male,181,3/22/2013,Santa Monica
13431,Bryan,James,Bryan James,Male,138,3/14/2012,Tacoma
13432,Dalton,Wood,Dalton Wood,Male,150,3/27/2013,Ballard
13433,Jessie,Vazquez,Jessie Vazquez,Female,121,3/18/2012,Bellflower
13434,Kaitlyn,Wright,Kaitlyn Wright,Female,121,10/13/2013,N. Vancouver
13435,Tracy,Pal,Tracy Pal,Female,153,3/17/2012,Beverly Hills
13436,Gail,Griffin,Gail Griffin,Female,171,3/12/2012,Issaquah
13437,Ethan,Flores,Ethan Flores,Male,132,3/2/2013,Port Orchard
13438,Chloe,Griffin,Chloe Griffin,Female,168,3/2/2012,Redmond
13439,Arturo,Lin,Arturo Lin,Male,141,5/18/2013,Burlingame
13440,Sydney,Miller,Sydney Miller,Female,132,5/12/2013,Victoria
13441,Omar,Zhang,Omar Zhang,Male,158,11/29/2013,Bellingham
13442,Paula,Vazquez,Paula Vazquez,Female,134,3/18/2012,Burien
13443,Jasmine,White,Jasmine White,Female,131,3/10/2012,Lebanon
13444,Abby,Lopez,Abby Lopez,Female,140,7/13/2013,Beverly Hills
13445,Logan,Davis,Logan Davis,Male,135,11/14/2013,Daly City
13446,Katelyn,Scott,Katelyn Scott,Female,135,3/1/2012,El Cajon
13447,Destiny,Cox,Destiny Cox,Female,112,3/26/2012,Long Beach
13448,Catherine,Ward,Catherine Ward,Female,126,6/1/2013,Palo Alto
13449,Jerome,Diaz,Jerome Diaz,Male,168,3/12/2012,Bremerton
13450,Victoria,Jones,Victoria Jones,Female,157,4/28/2012,Oregon City
13451,Robin,Browning,Robin Browning,Female,178,10/18/2013,Burbank
13452,Kaitlyn,Evans,Kaitlyn Evans,Female,187,3/30/2012,Glendale
13453,Amanda,Howard,Amanda Howard,Female,195,4/8/2012,Lincoln Acres
13454,Benjamin,Griffin,Benjamin Griffin,Male,127,6/14/2013,Long Beach
13455,Kaitlyn,Bryant,Kaitlyn Bryant,Female,154,6/10/2013,San Diego
13456,Sydney,Hernandez,Sydney Hernandez,Female,155,4/14/2012,Kirkland
13457,Eric,Henderson,Eric Henderson,Male,189,8/5/2013,W. Linn
13458,Joan,James,Joan James,Female,113,2/7/2013,Bellingham
13459,Devin,Foster,Devin Foster,Male,182,11/11/2013,San Diego
